2112|1|BUSML||2015-08-13 20:14:00|N
5651|2|CELPH||2022-04-22 06:28:00|N
5761|1|01010||2019-03-29 03:03:00|N
5761|1|01058||2019-03-29 03:03:00|N
5761|1|01059||2019-03-29 03:03:00|N
5761|1|01060||2019-03-29 03:03:00|N
5761|1|01057||2019-03-29 03:03:00|N
5651|2|MISCL||2022-04-22 06:28:00|N
5651|2|01057||2022-04-22 06:28:00|N
5651|2|01058||2022-04-22 06:28:00|N
5651|2|01060||2022-04-22 06:28:00|N
5651|2|01059||2022-04-22 06:28:00|N
5651|2|01010||2022-04-22 06:28:00|N
5651|2|01094||2022-04-22 06:28:00|N
5651|2|01097||2022-04-22 06:28:00|N
5651|2|01096||2022-04-22 06:28:00|N
5651|2|01095||2022-04-22 06:28:00|N
5651|2|01100||2022-04-22 06:28:00|N
5651|2|01102||2022-04-22 06:28:00|N
5651|2|01008||2022-04-22 06:28:00|N
5651|2|01072||2022-04-22 06:28:00|N
5651|2|01105||2022-04-22 06:28:00|N
5651|2|01074||2022-04-22 06:28:00|N
5657|2|01065||2023-06-05 08:08:00|N
5657|2|AIRFR||2023-06-05 08:08:00|N
5657|2|01066||2023-06-05 08:08:00|N
5652|2|01074||2023-03-28 06:53:00|N
5652|2|01104||2023-03-28 06:53:00|N
5652|2|01080||2023-03-28 06:53:00|N
5652|2|01106||2023-03-28 06:53:00|N
5651|2|01080||2022-04-22 06:28:00|N
5651|2|01104||2022-04-22 06:28:00|N
5651|2|01106||2022-04-22 06:28:00|N
5948|1|01058||2022-03-03 08:33:00|N
5948|1|01060||2022-03-03 08:33:00|N
5953|1|01105||2022-03-03 08:33:00|N
5955|1|01100||2022-03-03 08:33:00|N
6076|1|01010||2023-05-22 01:55:00|N
6076|1|01105||2023-05-22 01:55:00|N
6076|1|01058||2023-05-22 01:55:00|N
6076|1|01059||2023-05-22 01:55:00|N
6079|1|01097||2023-05-22 01:55:00|N
6079|1|01106||2023-05-22 01:55:00|N
6079|1|01100||2023-05-22 01:55:00|N
6079|1|01010||2023-05-22 01:55:00|N
6079|1|01105||2023-05-22 01:55:00|N
6081|1|01100||2023-05-22 01:55:00|N
5955|1|01010||2022-03-03 08:33:00|N
5963|1|01100||2022-03-03 08:33:00|N
5963|1|01010||2022-03-03 08:33:00|N
6081|1|01010||2023-05-22 01:55:00|N
6081|1|01097||2023-05-22 01:55:00|N
6091|1|01100||2023-05-22 01:55:00|N
6091|1|01010||2023-05-22 01:55:00|N
5715|1|01105||2023-07-18 06:30:00|N
5715|1|01058||2023-07-18 06:30:00|N
5715|1|01100||2023-07-18 06:30:00|N
5715|1|01059||2023-07-18 06:30:00|N
5715|1|01060||2023-07-18 06:30:00|N
5715|1|01010||2023-07-18 06:30:00|N
5968|1|01060||2023-08-25 00:56:00|N
5986|1|01106||2023-08-25 00:56:00|N
5986|1|01100||2023-08-25 00:56:00|N
5986|1|01010||2023-08-25 00:56:00|N
5986|1|01105||2023-08-25 00:56:00|N
5975|1|01100||2023-08-25 00:56:00|N
5975|1|01010||2023-08-25 00:56:00|N
5975|1|01097||2023-08-25 00:56:00|N
6013|1|01060||2022-04-02 01:15:00|N
6013|1|01105||2022-04-02 01:15:00|N
6013|1|01058||2022-04-02 01:15:00|N
6013|1|01059||2022-04-02 01:15:00|N
6019|1|01097||2022-04-02 01:15:00|N
6019|1|01010||2022-04-02 01:15:00|N
6022|1|01100||2022-04-02 01:15:00|N
6022|1|01010||2022-04-02 01:15:00|N
6022|1|01105||2022-04-02 01:15:00|N
6022|1|01097||2022-04-02 01:15:00|N
6025|1|01100||2022-04-02 01:15:00|N
6025|1|01010||2022-04-02 01:15:00|N
6025|1|01097||2022-04-02 01:15:00|N
6033|1|01100||2022-04-02 01:15:00|N
6033|1|01010||2022-04-02 01:15:00|N
5983|1|01100||2023-08-25 00:56:00|N
5983|1|01010||2023-08-25 00:56:00|N
5968|1|01059||2023-08-25 00:56:00|N
5653|1|01076||2017-11-03 09:54:00|N
5653|1|01091||2017-11-03 09:54:00|N
5539|2|01089||2017-09-17 11:01:00|N
5539|2|01062||2017-09-17 11:01:00|N
5653|1|01092||2017-11-03 09:54:00|N
5652|2|01057||2023-03-28 06:53:00|N
6076|1|01100||2023-05-22 01:55:00|N
4662|1|01004||2015-08-28 20:47:00|N
4662|1|BUSML||2015-08-28 20:47:00|N
5653|1|01082||2017-11-03 09:54:00|N
5653|1|01086||2017-11-03 09:54:00|N
5653|1|01093||2017-11-03 09:54:00|N
5653|1|01090||2017-11-03 09:54:00|N
5653|1|01079||2017-11-03 09:54:00|N
5653|1|01078||2017-11-03 09:54:00|N
5653|1|01085||2017-11-03 09:54:00|N
5653|1|01084||2017-11-03 09:54:00|N
5653|1|01077||2017-11-03 09:54:00|N
5653|1|01081||2017-11-03 09:54:00|N
5653|1|01087||2017-11-03 09:54:00|N
5653|1|01080||2017-11-03 09:54:00|N
5653|1|01083||2017-11-03 09:54:00|N
5653|1|01088||2017-11-03 09:54:00|N
5653|1|01094||2017-11-03 09:54:00|N
5653|1|MISCL||2017-11-03 09:54:00|N
5653|1|01057||2017-11-03 09:54:00|N
5653|1|01058||2017-11-03 09:54:00|N
